1
2
3
4
5
6
4
4
5
6
1
4
1
4
1
6
1
2
7
7
8
5
8
3
8
5
5
8
1
6
3
8
7
7
9
7
10
10
10
10
10
10
9
9
9
9
9
10
9
9
9
2
9
9
10
9
1
2
9
2
1
4
1
2
4
4
7
9
7
7
3
8
1
6
10
10
7
7
1
1
1
2
1
6
1
2
10
10
10
10
