1
2
1
3
4
5
3
3
6
5
3
5
7
5
6
5
6
5
1
1
4
7
1
1
4
7
7
4
6
5
7
4
7
7
1
8
9
9
9
9
9
9
8
8
10
10
9
9
10
10
10
7
9
9
9
9
1
2
3
2
1
3
3
2
3
10
1
3
1
1
7
4
6
5
9
9
7
7
6
5
6
5
6
5
6
7
9
9
9
9
