1
2
3
4
5
6
4
4
7
6
1
2
1
4
1
6
1
2
3
3
5
6
3
3
5
5
5
5
1
6
5
5
3
3
3
3
7
7
7
7
7
7
8
8
8
8
7
7
8
8
8
2
8
8
7
7
1
2
3
2
3
4
1
2
4
4
3
3
3
3
5
6
1
6
7
7
3
3
1
2
1
2
1
6
1
6
7
7
7
7
