1
2
3
4
1
5
4
4
1
4
1
4
1
4
1
5
6
2
3
7
4
5
3
3
8
5
9
5
6
5
3
5
5
5
5
4
10
10
10
10
10
10
8
8
11
11
8
8
11
11
11
4
8
8
9
8
7
2
11
2
4
4
1
2
1
4
7
5
7
7
3
5
1
5
10
10
7
8
6
5
6
4
1
5
9
4
9
9
9
9
