1
2
3
1
4
5
1
2
4
5
4
2
4
2
4
5
4
2
3
3
5
5
3
3
5
5
5
5
4
5
3
3
3
3
6
6
7
7
7
7
7
7
6
6
8
8
7
7
8
8
8
8
7
7
7
7
1
2
1
2
1
2
1
2
8
8
6
6
3
3
5
5
4
5
7
7
7
7
4
2
4
2
7
5
7
2
7
7
7
7
