1
2
3
3
4
5
1
2
4
5
4
2
4
2
4
5
4
2
3
3
5
5
3
3
5
5
5
5
4
6
3
3
3
3
7
7
8
8
8
8
8
8
7
7
7
7
9
9
7
7
7
10
9
9
9
9
1
2
1
2
1
2
1
2
10
10
7
7
3
3
5
5
4
5
8
8
3
3
4
2
4
2
4
6
4
10
8
8
8
9
