1
2
3
4
3
3
4
4
3
5
6
4
6
4
6
5
6
2
1
1
5
5
3
3
3
3
3
3
6
5
3
3
3
3
1
1
7
7
7
7
7
7
8
8
8
8
8
8
8
8
8
2
8
8
7
7
1
2
8
2
1
4
4
2
4
4
1
1
1
1
3
5
6
5
7
7
1
1
6
2
6
5
6
5
3
5
7
7
7
7
