1
2
1
1
3
4
1
1
3
5
3
5
3
5
3
5
3
5
6
6
4
4
1
1
4
4
4
4
3
5
7
7
7
7
6
6
8
8
8
8
8
8
9
9
9
9
9
9
9
9
2
2
10
2
10
10
2
2
2
2
2
2
2
2
2
2
6
6
6
6
7
7
3
5
8
8
7
7
3
5
3
5
3
5
2
2
8
8
10
10
